src_bytes,dst_bytes,logged_in,count,srv_count,dst_host_srv_count,dst_host_same_srv_rate,label,Prediction,Severity
222,802,1,7,3,255,1.0,normal,Benign,Low
22922,32814,0,217,53,138,0.08,normal,Attack,High
17189,44541,0,251,30,70,0.35,mscan,Attack,High
564,1652,1,10,6,255,0.95,normal,Benign,Low
499,1320,1,16,8,255,0.92,normal,Benign,Low
790,1844,1,14,20,255,0.86,normal,Benign,Low
859,641,1,2,5,255,0.97,normal,Benign,Low
388,1640,1,7,10,255,0.99,normal,Benign,Low
17865,32283,0,143,55,111,0.1,saint,Attack,High
356,1354,1,7,4,255,0.91,normal,Benign,Low
8353,52008,0,102,83,105,0.11,mscan,Attack,High
29214,34636,0,160,100,36,0.32,saint,Attack,High
26637,27204,0,188,84,86,0.34,neptune,Attack,High
753,328,1,6,1,255,0.92,normal,Benign,Low
319,1874,1,3,18,255,0.95,normal,Benign,Low
851,1668,1,17,7,255,0.88,normal,Benign,Low
194,1954,1,8,18,255,0.97,normal,Benign,Low
667,797,1,7,8,255,0.87,normal,Benign,Low
864,290,1,14,17,255,0.94,normal,Benign,Low
700,1740,1,14,9,255,0.87,normal,Benign,Low
133,1116,1,11,17,255,0.93,normal,Benign,Low
830,1737,1,9,4,255,0.98,neptune,Benign,Low
547,792,1,14,11,255,0.92,normal,Benign,Low
242,2106,1,4,5,255,0.99,normal,Benign,Low
413,1843,1,8,9,255,0.89,normal,Benign,Low
150,1219,1,10,7,255,0.97,normal,Benign,Low
768,1311,1,18,13,255,0.86,normal,Benign,Low
15907,40626,0,165,91,35,0.17,normal,Attack,High
379,1072,1,7,5,255,0.94,normal,Benign,Low
746,2013,1,16,17,255,0.9,normal,Benign,Low
823,1193,1,8,19,255,0.86,normal,Benign,Low
634,1073,1,15,20,255,0.91,normal,Benign,Low
553,2315,1,11,4,255,0.94,normal,Benign,Low
596,1434,1,5,3,255,0.98,normal,Benign,Low
11268,19538,0,129,41,102,0.15,normal,Benign,Low
185,494,1,19,17,255,0.87,mscan,Benign,Low
463,466,1,10,14,255,0.96,normal,Benign,Low
17041,48387,0,97,97,93,0.29,saint,Attack,High
464,1371,1,17,15,255,0.91,normal,Benign,Low
269,1895,1,19,10,255,0.95,normal,Benign,Low
878,1981,1,13,9,255,0.99,mscan,Benign,Low
522,1315,1,1,1,255,1.0,normal,Benign,Low
211,533,1,2,3,255,0.92,normal,Benign,Low
13821,55124,0,158,61,135,0.36,saint,Attack,High
455,1475,1,9,17,255,0.92,normal,Benign,Low
122,1831,1,5,4,255,0.94,normal,Benign,Low
392,1796,1,4,1,255,0.88,normal,Benign,Low
733,1815,1,5,16,255,0.93,normal,Benign,Low
208,1156,1,1,19,255,0.88,normal,Benign,Low
30789,21567,0,131,84,12,0.31,mscan,Attack,High
775,1682,1,8,16,255,0.97,normal,Benign,Low
34516,39527,0,118,106,87,0.34,normal,Attack,High
864,2451,1,20,10,255,0.87,normal,Benign,Low
510,2020,1,13,6,255,0.88,normal,Benign,Low
624,1935,1,9,7,255,0.96,normal,Benign,Low
13624,18955,0,142,92,79,0.29,normal,Benign,Low
515,509,1,8,13,255,1.0,normal,Benign,Low
670,2447,1,3,12,255,0.93,normal,Benign,Low
221,2016,1,9,20,255,0.85,normal,Benign,Low
312,1982,1,19,11,255,0.99,normal,Benign,Low
817,2253,1,14,8,255,0.97,normal,Benign,Low
26931,48701,0,85,78,147,0.35,saint,Attack,High
900,474,1,15,14,255,0.9,normal,Benign,Low
25562,27628,0,172,50,47,0.08,saint,Attack,High
140,2264,1,9,20,255,0.92,normal,Benign,Low
37748,20612,0,199,78,73,0.39,neptune,Attack,High
397,2428,1,6,13,255,0.87,normal,Benign,Low
763,330,1,11,14,255,0.94,normal,Benign,Low
764,1822,1,10,3,255,0.94,normal,Benign,Low
161,1808,1,18,8,255,0.91,normal,Benign,Low
25895,40409,0,156,74,81,0.09,portsweep,Attack,High
847,1597,1,7,10,255,0.88,normal,Benign,Low
428,1677,1,19,10,255,0.86,normal,Benign,Low
16518,58864,0,122,65,143,0.12,portsweep,Attack,High
635,1190,1,19,10,255,0.87,normal,Benign,Low
27531,49831,0,127,101,88,0.33,normal,Attack,High
862,417,1,4,18,255,0.91,normal,Benign,Low
608,2293,1,1,7,255,0.93,normal,Benign,Low
500,1654,1,11,1,255,0.95,normal,Benign,Low
142,2060,1,5,18,255,0.95,normal,Benign,Low
227,2271,1,10,2,255,0.88,normal,Benign,Low
24232,54042,0,250,51,92,0.12,saint,Attack,High
800,2283,1,12,12,255,0.99,normal,Benign,Low
749,994,1,4,10,255,0.88,normal,Benign,Low
403,1362,1,5,13,255,0.97,normal,Benign,Low
580,2150,1,10,20,255,0.98,normal,Benign,Low
401,2391,1,17,2,255,0.93,normal,Benign,Low
872,610,1,3,19,255,0.89,normal,Benign,Low
359,1747,1,9,10,255,0.93,normal,Benign,Low
829,987,1,18,11,255,0.88,normal,Benign,Low
209,348,1,20,17,255,0.9,normal,Benign,Low
275,599,1,8,12,255,0.97,normal,Benign,Low
348,1656,1,14,13,255,0.94,normal,Benign,Low
25086,18716,0,241,67,84,0.3,saint,Benign,Low
235,1723,1,16,3,255,0.95,normal,Benign,Low
12953,34650,0,173,67,85,0.02,saint,Attack,High
275,944,1,5,3,255,0.94,normal,Benign,Low
9470,42828,0,215,93,105,0.09,mscan,Benign,Low
215,263,1,16,14,255,0.94,normal,Benign,Low
523,339,1,14,14,255,0.91,normal,Benign,Low
20401,21856,0,159,65,86,0.18,normal,Attack,High
19948,26159,0,237,37,60,0.38,normal,Attack,High
592,2408,1,20,14,255,0.99,normal,Benign,Low
616,721,1,9,16,255,0.96,normal,Benign,Low
251,1205,1,12,17,255,0.91,normal,Benign,Low
459,2140,1,10,5,255,0.92,normal,Benign,Low
677,1310,1,20,12,255,1.0,normal,Benign,Low
491,2133,1,14,5,255,0.99,normal,Benign,Low
741,2343,1,18,9,255,0.99,normal,Benign,Low
841,367,1,18,3,255,0.94,normal,Benign,Low
255,1893,1,13,2,255,1.0,normal,Benign,Low
223,943,1,6,3,255,0.92,normal,Benign,Low
716,2203,1,6,5,255,0.87,normal,Benign,Low
179,983,1,12,7,255,0.87,normal,Benign,Low
660,1194,1,15,2,255,0.91,normal,Benign,Low
30111,49268,0,216,118,116,0.28,normal,Attack,High
423,1236,1,11,6,255,0.88,normal,Benign,Low
22486,48317,0,93,96,109,0.12,portsweep,Attack,High
282,1598,1,6,18,255,0.97,normal,Benign,Low
35275,58885,0,238,35,102,0.14,neptune,Attack,High
32726,20056,0,180,87,105,0.12,saint,Attack,High
38239,24000,0,247,83,100,0.17,portsweep,Attack,High
11024,39304,0,239,111,139,0.01,normal,Attack,High
802,1252,1,14,19,255,0.86,normal,Benign,Low
407,662,1,14,19,255,0.97,normal,Benign,Low
702,375,1,8,1,255,0.95,normal,Benign,Low
577,2434,1,19,1,255,0.9,normal,Benign,Low
531,1750,1,9,19,255,0.99,normal,Benign,Low
603,298,1,17,11,255,1.0,normal,Benign,Low
735,555,1,8,6,255,0.89,saint,Benign,Low
26246,41711,0,203,51,143,0.21,mscan,Attack,High
808,1148,1,15,14,255,0.97,normal,Benign,Low
8840,31487,0,243,118,80,0.34,saint,Benign,Low
261,365,1,19,18,255,0.87,normal,Benign,Low
684,1559,1,9,17,255,0.95,normal,Benign,Low
656,2245,1,3,7,255,0.88,normal,Benign,Low
15320,18367,0,136,117,24,0.24,neptune,Benign,Low
356,1531,1,12,18,255,0.91,normal,Benign,Low
338,716,1,4,12,255,0.89,normal,Benign,Low
715,796,1,11,15,255,0.96,normal,Benign,Low
350,1325,1,9,20,255,0.9,normal,Benign,Low
733,2451,1,2,1,255,0.95,normal,Benign,Low
490,627,1,3,15,255,0.86,normal,Benign,Low
37991,52617,0,142,74,35,0.39,normal,Attack,High
28267,23898,0,104,58,82,0.34,normal,Attack,High
28036,53648,0,104,74,70,0.05,portsweep,Attack,High
246,2285,1,6,19,255,0.87,normal,Benign,Low
16218,17364,0,182,100,114,0.28,mscan,Benign,Low
547,863,1,14,14,255,0.88,normal,Benign,Low
804,949,1,19,12,255,0.94,normal,Benign,Low
20108,57113,0,225,38,160,0.07,portsweep,Attack,High
247,2487,1,4,6,255,1.0,normal,Benign,Low
387,1644,1,16,19,255,0.93,normal,Benign,Low
8612,38601,0,122,69,124,0.21,portsweep,Attack,High
391,2128,1,6,9,255,0.87,normal,Benign,Low
301,877,1,3,18,255,0.9,mscan,Benign,Low
717,1337,1,15,1,255,0.99,normal,Benign,Low
350,278,1,1,19,255,0.87,normal,Benign,Low
389,2292,1,12,16,255,0.89,normal,Benign,Low
30347,42630,0,127,54,37,0.34,portsweep,Attack,High
393,2142,1,11,13,255,0.9,normal,Benign,Low
237,360,1,10,20,255,0.93,normal,Benign,Low
729,409,1,2,8,255,0.85,normal,Benign,Low
429,450,1,12,20,255,0.91,normal,Benign,Low
666,2490,1,19,18,255,0.98,normal,Benign,Low
820,2075,1,7,6,255,0.93,saint,Benign,Low
835,1734,1,11,5,255,0.9,normal,Benign,Low
35937,17134,0,220,68,154,0.18,neptune,Attack,High
683,1569,1,5,3,255,0.99,normal,Benign,Low
713,576,1,7,8,255,0.86,normal,Benign,Low
672,2204,1,13,5,255,0.93,normal,Benign,Low
15545,56694,0,222,61,103,0.38,normal,Attack,High
723,1983,1,8,10,255,0.93,normal,Benign,Low
848,1989,1,10,14,255,0.93,normal,Benign,Low
753,770,1,14,7,255,0.91,normal,Benign,Low
378,411,1,20,16,255,0.97,normal,Benign,Low
682,1016,1,4,18,255,0.98,normal,Benign,Low
28135,33556,0,205,88,63,0.31,saint,Attack,High
20624,48424,0,191,56,180,0.36,normal,Attack,High
449,1994,1,7,5,255,0.98,normal,Benign,Low
698,686,1,13,19,255,0.91,normal,Benign,Low
788,1626,1,2,7,255,0.92,normal,Benign,Low
727,1181,1,5,6,255,1.0,normal,Benign,Low
233,1409,1,1,2,255,0.94,normal,Benign,Low
807,1318,1,18,8,255,0.89,normal,Benign,Low
576,1710,1,5,14,255,0.9,normal,Benign,Low
554,1741,1,1,17,255,0.95,normal,Benign,Low
398,1218,1,5,17,255,0.92,normal,Benign,Low
23113,49099,0,108,45,85,0.27,normal,Attack,High
266,1964,1,17,18,255,0.93,normal,Benign,Low
788,2393,1,12,5,255,0.93,normal,Benign,Low
38655,30224,0,154,109,33,0.1,portsweep,Attack,High
515,876,1,12,20,255,0.93,normal,Benign,Low
531,902,1,7,10,255,0.9,normal,Benign,Low
374,1152,1,20,20,255,0.88,saint,Benign,Low
364,489,1,14,6,255,0.98,normal,Benign,Low
729,1283,1,4,16,255,0.96,normal,Benign,Low
16243,18810,0,126,86,149,0.37,normal,Benign,Low
362,915,1,15,13,255,0.96,normal,Benign,Low
756,2477,1,7,19,255,0.94,normal,Benign,Low
360,2233,1,20,17,255,0.89,normal,Benign,Low
473,1688,1,16,8,255,0.94,normal,Benign,Low
245,269,1,12,17,255,0.87,normal,Benign,Low
680,1784,1,7,13,255,0.88,normal,Benign,Low
772,1344,1,11,13,255,0.87,normal,Benign,Low
654,435,1,11,6,255,0.88,normal,Benign,Low
35441,42790,0,103,81,43,0.03,neptune,Attack,High
128,985,1,13,7,255,0.9,normal,Benign,Low
563,431,1,11,9,255,0.92,normal,Benign,Low
441,1460,1,17,10,255,0.97,normal,Benign,Low
26713,46147,0,108,68,73,0.11,mscan,Attack,High
644,1345,1,11,16,255,0.98,normal,Benign,Low
724,1990,1,17,3,255,0.93,normal,Benign,Low
776,1624,1,17,4,255,0.95,normal,Benign,Low
887,1417,1,16,11,255,0.97,normal,Benign,Low
370,1062,1,9,4,255,0.94,normal,Benign,Low
519,957,1,20,19,255,0.96,normal,Benign,Low
179,656,1,7,18,255,0.87,normal,Benign,Low
36112,27442,0,86,110,36,0.35,mscan,Attack,High
502,1697,1,9,5,255,1.0,normal,Benign,Low
22691,24975,0,107,63,139,0.18,normal,Attack,High
862,2050,1,6,20,255,0.88,normal,Benign,Low
666,2435,1,13,7,255,0.87,normal,Benign,Low
678,521,1,9,9,255,0.9,normal,Benign,Low
801,1545,1,4,7,255,0.94,normal,Benign,Low
182,1424,1,7,18,255,0.88,normal,Benign,Low
583,1156,1,18,20,255,0.92,normal,Benign,Low
8425,35602,0,186,56,147,0.35,portsweep,Benign,Low
773,1023,1,19,6,255,0.9,normal,Benign,Low
838,661,1,19,11,255,0.97,normal,Benign,Low
763,2111,1,14,4,255,0.96,normal,Benign,Low
39586,41550,0,137,107,45,0.03,normal,Attack,High
888,1147,1,6,1,255,0.95,normal,Benign,Low
688,1252,1,8,12,255,0.9,normal,Benign,Low
313,483,1,16,16,255,0.96,normal,Benign,Low
900,263,1,20,16,255,0.9,normal,Benign,Low
666,2036,1,5,11,255,0.89,normal,Benign,Low
25689,53455,0,152,46,152,0.22,mscan,Attack,High
13335,39308,0,199,44,144,0.32,saint,Attack,High
604,947,1,11,1,255,0.97,normal,Benign,Low
174,2371,1,2,3,255,0.99,normal,Benign,Low
206,1845,1,7,16,255,0.9,normal,Benign,Low
801,607,1,15,19,255,1.0,normal,Benign,Low
865,1095,1,20,3,255,0.94,normal,Benign,Low
569,2011,1,7,13,255,0.97,normal,Benign,Low
454,2309,1,10,1,255,0.97,normal,Benign,Low
22522,43513,0,200,53,155,0.36,normal,Attack,High
484,595,1,13,16,255,0.87,normal,Benign,Low
587,1386,1,8,17,255,0.85,normal,Benign,Low
310,2290,1,7,5,255,0.87,normal,Benign,Low
16320,58717,0,151,58,79,0.18,normal,Attack,High
139,1865,1,11,5,255,0.92,normal,Benign,Low
808,1777,1,6,1,255,1.0,normal,Benign,Low
247,2185,1,3,16,255,0.92,normal,Benign,Low
353,815,1,14,5,255,0.97,normal,Benign,Low
545,433,1,18,2,255,0.99,normal,Benign,Low
12626,32967,0,91,33,161,0.37,saint,Attack,High
29298,25192,0,137,62,80,0.2,normal,Attack,High
529,897,1,6,16,255,0.86,normal,Benign,Low
797,1001,1,15,10,255,0.98,normal,Benign,Low
33600,44732,0,88,65,53,0.36,portsweep,Attack,High
340,969,1,16,11,255,0.95,normal,Benign,Low
129,1719,1,15,5,255,0.98,normal,Benign,Low
23121,44468,0,152,51,94,0.19,neptune,Attack,High
820,1362,1,13,9,255,0.94,normal,Benign,Low
512,1540,1,18,4,255,0.88,mscan,Benign,Low
250,668,1,11,12,255,0.98,normal,Benign,Low
539,465,1,13,2,255,0.85,normal,Benign,Low
30129,41375,0,211,60,84,0.11,normal,Attack,High
769,356,1,12,4,255,0.99,normal,Benign,Low
33976,33731,0,114,65,29,0.12,saint,Attack,High
866,2084,1,5,3,255,0.98,normal,Benign,Low
533,1057,1,18,5,255,0.96,normal,Benign,Low
729,267,1,7,10,255,0.94,normal,Benign,Low
11295,15887,0,189,97,78,0.37,portsweep,Benign,Low
890,1498,1,3,17,255,1.0,normal,Benign,Low
668,1884,1,3,10,255,0.91,normal,Benign,Low
822,1620,1,20,18,255,0.86,normal,Benign,Low
762,412,1,7,20,255,0.9,normal,Benign,Low
665,2068,1,10,12,255,0.99,normal,Benign,Low
572,1610,1,2,5,255,0.87,normal,Benign,Low
244,501,1,17,11,255,0.89,normal,Benign,Low
749,1478,1,19,17,255,0.9,normal,Benign,Low
893,743,1,2,19,255,0.98,normal,Benign,Low
642,2495,1,16,6,255,0.92,normal,Benign,Low
755,1524,1,17,10,255,0.9,normal,Benign,Low
281,2146,1,10,15,255,0.97,normal,Benign,Low
806,1075,1,3,16,255,0.95,normal,Benign,Low
516,1513,1,2,4,255,0.98,normal,Benign,Low
480,577,1,2,2,255,0.99,normal,Benign,Low
36441,50091,0,138,95,20,0.35,normal,Attack,High
22990,50426,0,200,48,109,0.33,normal,Attack,High
14243,42757,0,198,89,132,0.39,mscan,Attack,High
689,1752,1,6,4,255,0.89,normal,Benign,Low
267,1244,1,16,10,255,0.86,normal,Benign,Low
565,1547,1,14,9,255,0.91,normal,Benign,Low
784,969,1,13,6,255,0.88,normal,Benign,Low
605,1300,1,4,10,255,0.92,normal,Benign,Low
654,1523,1,11,17,255,0.99,normal,Benign,Low
330,860,1,14,2,255,0.88,normal,Benign,Low
835,1154,1,1,17,255,0.91,normal,Benign,Low
436,1598,1,13,4,255,0.86,normal,Benign,Low
12433,33411,0,251,81,155,0.19,normal,Attack,High
436,2407,1,17,15,255,0.92,normal,Benign,Low
507,2455,1,13,9,255,0.86,normal,Benign,Low
22226,52132,0,203,93,123,0.34,saint,Attack,High
38455,39377,0,168,113,109,0.36,normal,Attack,High
28385,46095,0,143,43,18,0.34,normal,Attack,High
30651,47129,0,175,111,106,0.27,normal,Attack,High
172,1004,1,16,6,255,0.92,normal,Benign,Low
29510,41965,0,238,40,80,0.12,mscan,Attack,High
211,1113,1,12,10,255,0.99,normal,Benign,Low
37137,47665,0,194,108,41,0.21,portsweep,Attack,High
552,392,1,9,14,255,0.91,normal,Benign,Low
550,800,1,19,14,255,1.0,normal,Benign,Low
390,392,1,18,13,255,0.93,normal,Benign,Low
828,1042,1,5,16,255,0.85,normal,Benign,Low
209,1626,1,17,12,255,0.96,normal,Benign,Low
666,2407,1,10,17,255,0.95,normal,Benign,Low
347,1946,1,12,15,255,0.96,normal,Benign,Low
833,1621,1,7,5,255,0.94,normal,Benign,Low
372,413,1,6,17,255,0.86,normal,Benign,Low
355,533,1,8,3,255,1.0,normal,Benign,Low
38303,39946,0,100,91,73,0.1,saint,Attack,High
664,610,1,12,2,255,0.93,normal,Benign,Low
16166,27460,0,199,75,94,0.3,mscan,Attack,High
794,743,1,6,9,255,0.88,normal,Benign,Low
723,1174,1,6,9,255,0.88,normal,Benign,Low
244,1152,1,20,3,255,0.87,normal,Benign,Low
386,1486,1,13,5,255,0.95,normal,Benign,Low
646,2459,1,11,4,255,0.85,normal,Benign,Low
256,1229,1,13,19,255,0.89,normal,Benign,Low
24844,52311,0,251,38,45,0.22,mscan,Attack,High
532,2335,1,11,15,255,0.99,normal,Benign,Low
36441,30415,0,101,88,79,0.36,portsweep,Attack,High
758,610,1,1,7,255,0.95,normal,Benign,Low
439,1156,1,20,2,255,0.91,normal,Benign,Low
160,1089,1,1,5,255,0.93,normal,Benign,Low
13978,21759,0,163,62,107,0.18,saint,Attack,High
887,1939,1,1,1,255,1.0,normal,Benign,Low
8227,36582,0,132,66,142,0.09,neptune,Attack,High
33474,56497,0,103,30,93,0.16,normal,Attack,High
36198,18944,0,128,73,165,0.31,neptune,Benign,Low
896,1134,1,16,15,255,0.98,normal,Benign,Low
766,2450,1,9,10,255,0.89,normal,Benign,Low
753,2447,1,8,18,255,0.88,normal,Benign,Low
818,1983,1,20,11,255,0.96,saint,Benign,Low
334,2193,1,17,5,255,0.86,saint,Benign,Low
414,1680,1,4,14,255,0.91,normal,Benign,Low
685,2185,1,13,8,255,0.89,normal,Benign,Low
289,2328,1,16,6,255,0.93,normal,Benign,Low
29531,31886,0,152,34,130,0.21,portsweep,Attack,High
187,621,1,10,13,255,0.96,normal,Benign,Low
443,1548,1,2,15,255,0.92,normal,Benign,Low
129,732,1,9,11,255,0.89,normal,Benign,Low
813,773,1,4,7,255,0.86,normal,Benign,Low
271,1476,1,14,2,255,0.95,normal,Benign,Low
22055,52107,0,157,100,66,0.28,normal,Attack,High
680,2276,1,19,1,255,0.88,normal,Benign,Low
12972,27170,0,92,31,36,0.05,mscan,Attack,High
364,1951,1,9,7,255,1.0,normal,Benign,Low
20715,26330,0,163,64,141,0.13,normal,Attack,High
521,300,1,14,2,255,0.99,normal,Benign,Low
18128,49805,0,83,51,88,0.23,saint,Attack,High
164,2126,1,5,19,255,0.9,normal,Benign,Low
505,356,1,2,8,255,0.94,normal,Benign,Low
176,776,1,1,1,255,0.99,normal,Benign,Low
736,540,1,9,16,255,0.86,normal,Benign,Low
18515,23787,0,123,73,141,0.26,neptune,Attack,High
230,1566,1,10,13,255,0.88,normal,Benign,Low
166,791,1,20,7,255,0.98,normal,Benign,Low
12446,58079,0,251,100,118,0.06,normal,Attack,High
773,2199,1,4,2,255,0.97,normal,Benign,Low
691,1002,1,4,10,255,0.99,normal,Benign,Low
225,507,1,19,19,255,0.87,normal,Benign,Low
20371,43542,0,152,81,75,0.23,neptune,Attack,High
213,912,1,10,20,255,0.94,normal,Benign,Low
716,1451,1,17,10,255,0.85,normal,Benign,Low
349,1763,1,8,14,255,0.95,normal,Benign,Low
498,977,1,4,2,255,0.92,normal,Benign,Low
372,1397,1,6,16,255,0.98,normal,Benign,Low
634,1386,1,16,17,255,0.93,normal,Benign,Low
652,800,1,14,13,255,0.98,normal,Benign,Low
742,281,1,14,20,255,0.98,saint,Benign,Low
509,1409,1,3,17,255,0.95,normal,Benign,Low
458,2079,1,7,16,255,0.91,normal,Benign,Low
38827,57990,0,193,120,36,0.28,portsweep,Attack,High
287,2233,1,4,15,255,0.94,normal,Benign,Low
222,2488,1,3,8,255,0.89,normal,Benign,Low
17440,15073,0,168,95,123,0.25,normal,Benign,Low
382,1419,1,6,12,255,0.98,normal,Benign,Low
593,826,1,19,5,255,0.94,normal,Benign,Low
12898,56538,0,98,67,89,0.34,portsweep,Attack,High
39883,53307,0,241,99,144,0.29,portsweep,Attack,High
718,1040,1,1,5,255,0.93,normal,Benign,Low
217,2139,1,10,6,255,0.97,normal,Benign,Low
523,1830,1,13,4,255,0.89,normal,Benign,Low
250,656,1,17,18,255,0.9,normal,Benign,Low
15577,33977,0,215,96,116,0.21,neptune,Attack,High
30831,24206,0,170,85,125,0.2,neptune,Attack,High
462,326,1,18,19,255,0.97,normal,Benign,Low
28770,20649,0,95,115,37,0.36,normal,Attack,High
722,2458,1,1,10,255,1.0,normal,Benign,Low
35010,17232,0,229,72,159,0.39,portsweep,Attack,High
23390,40586,0,81,84,97,0.22,normal,Attack,High
315,1942,1,17,7,255,0.89,normal,Benign,Low
18947,16821,0,164,37,134,0.26,neptune,Benign,Low
204,2052,1,20,2,255,0.88,normal,Benign,Low
227,400,1,1,10,255,0.9,normal,Benign,Low
722,1627,1,9,3,255,0.94,normal,Benign,Low
13045,44233,0,149,61,159,0.31,saint,Attack,High
638,2222,1,18,16,255,0.96,normal,Benign,Low
864,372,1,4,19,255,0.98,normal,Benign,Low
15082,52616,0,220,30,106,0.34,saint,Attack,High
13835,52199,0,196,80,11,0.04,normal,Attack,High
542,1247,1,19,15,255,1.0,normal,Benign,Low
828,2113,1,16,19,255,0.88,normal,Benign,Low
642,585,1,11,1,255,0.87,normal,Benign,Low
704,772,1,1,15,255,1.0,normal,Benign,Low
315,1370,1,13,5,255,0.88,normal,Benign,Low
733,1527,1,12,4,255,0.99,normal,Benign,Low
217,1628,1,18,15,255,0.91,normal,Benign,Low
641,2049,1,19,10,255,0.97,normal,Benign,Low
23574,35188,0,115,105,94,0.14,portsweep,Attack,High
360,1391,1,13,9,255,1.0,normal,Benign,Low
12231,26248,0,103,118,101,0.27,portsweep,Attack,High
384,787,1,17,12,255,0.99,normal,Benign,Low
27998,45720,0,165,49,10,0.38,mscan,Attack,High
510,1772,1,18,17,255,0.96,normal,Benign,Low
133,283,1,2,9,255,0.9,normal,Benign,Low
416,2182,1,16,14,255,0.9,normal,Benign,Low
293,952,1,1,19,255,0.98,normal,Benign,Low
24194,34643,0,186,43,131,0.33,portsweep,Attack,High
156,1975,1,13,15,255,0.89,normal,Benign,Low
483,257,1,19,15,255,0.94,normal,Benign,Low
380,1542,1,7,6,255,0.92,normal,Benign,Low
231,1815,1,18,15,255,0.97,normal,Benign,Low
735,1118,1,5,10,255,0.92,normal,Benign,Low
526,2029,1,9,10,255,0.89,normal,Benign,Low
557,819,1,4,6,255,0.85,normal,Benign,Low
467,2186,1,4,18,255,0.98,normal,Benign,Low
888,2314,1,16,15,255,0.94,normal,Benign,Low
837,2208,1,20,11,255,0.94,normal,Benign,Low
420,1957,1,19,2,255,0.87,normal,Benign,Low
604,1908,1,7,15,255,0.86,normal,Benign,Low
686,1310,1,16,1,255,0.94,normal,Benign,Low
507,1432,1,6,20,255,0.97,normal,Benign,Low
421,1051,1,1,17,255,0.85,normal,Benign,Low
756,721,1,5,2,255,0.98,normal,Benign,Low
618,1029,1,3,2,255,0.97,normal,Benign,Low
437,1321,1,9,13,255,0.98,normal,Benign,Low
216,1047,1,6,16,255,0.87,normal,Benign,Low
31941,58963,0,140,42,67,0.16,saint,Attack,High
176,411,1,1,1,255,1.0,normal,Benign,Low
12794,45242,0,240,66,36,0.02,normal,Attack,High
271,478,1,20,4,255,0.99,normal,Benign,Low
704,2091,1,5,19,255,0.96,normal,Benign,Low
263,548,1,19,15,255,0.91,normal,Benign,Low
543,1625,1,12,5,255,0.91,normal,Benign,Low
510,2426,1,8,3,255,0.98,normal,Benign,Low
272,959,1,4,9,255,0.9,normal,Benign,Low
374,935,1,5,5,255,0.91,normal,Benign,Low
758,2037,1,2,15,255,0.86,normal,Benign,Low
761,809,1,11,4,255,1.0,normal,Benign,Low
457,2090,1,8,13,255,0.85,normal,Benign,Low
865,323,1,9,8,255,0.89,normal,Benign,Low
162,2464,1,13,10,255,0.9,normal,Benign,Low
461,1130,1,17,15,255,0.92,normal,Benign,Low
869,2296,1,10,14,255,0.89,normal,Benign,Low
515,2208,1,5,1,255,0.89,normal,Benign,Low
886,898,1,4,1,255,0.92,normal,Benign,Low
770,2499,1,5,17,255,0.95,normal,Benign,Low
527,2010,1,3,9,255,0.85,normal,Benign,Low
24529,26235,0,238,113,96,0.28,neptune,Attack,High
418,350,1,1,6,255,0.9,neptune,Benign,Low
222,742,1,8,7,255,0.87,normal,Benign,Low
28857,57558,0,134,37,145,0.3,neptune,Attack,High
469,537,1,7,18,255,0.91,normal,Benign,Low
264,1451,1,3,11,255,0.96,normal,Benign,Low
129,1571,1,1,11,255,0.9,normal,Benign,Low
138,1576,1,11,12,255,0.94,normal,Benign,Low
